epoch_s,price,volume,ma_fast,ma_medium,ma_slow,delta_ma_fast,delta_ma_medium,delta_ma_slow,forecast_fast,forecast_medium,forecast_slow
1077912960,115.487,30,115.48,115.47,115.45,0.01,-0.003,0.005,0.014,-0.046,-0.255
1077913020,115.486,305,115.49,115.47,115.46,0.006,-0.001,0.003,0.023,-0.084,-0.31
1077913080,115.502,182,115.49,115.47,115.46,0.002,0.002,0.004,0.015,-0.063,-0.349
1077913140,115.501,481,115.5,115.47,115.47,0.004,0.002,0.004,-0.018,-0.059,-0.393
1077913200,115.509,69,115.5,115.48,115.47,0.007,0.006,0.005,-0.07,-0.097,-0.404
1077913260,115.517,255,115.51,115.49,115.48,0.004,0.007,0.005,-0.087,-0.16,-0.412
1077913320,115.483,322,115.5,115.49,115.48,-0.005,0.003,0.004,-0.082,-0.092,-0.345
1077913380,115.439,369,115.48,115.49,115.49,-0.02,-0.001,0.003,0.002,-0.076,-0.318
1077913440,115.43,3633,115.45,115.49,115.49,-0.025,-0.003,-0.001,-0.028,-0.011,-0.332
1077913500,115.401,349,115.42,115.48,115.48,-0.024,-0.008,-0.003,0.038,-0.007,-0.363
1077913560,115.441,183,115.42,115.47,115.48,0.001,-0.004,-0.001,0.001,-0.102,-0.406
1077913620,115.402,2606,115.41,115.46,115.48,-0.008,-0.007,-0.002,0.01,-0.072,-0.371
1077913680,115.439,575,115.43,115.46,115.48,0.011,-0.005,-0.002,-0.082,-0.119,-0.385
1077913740,115.442,63,115.43,115.45,115.47,0,-0.005,-0.002,-0.051,-0.144,-0.382
1077913800,115.412,782,115.43,115.44,115.47,0.003,-0.008,-0.003,-0.049,-0.125,-0.354
1077913860,115.357,499,115.4,115.42,115.47,-0.024,-0.014,-0.005,0.062,-0.103,-0.301
1077913920,115.391,206,115.39,115.42,115.46,-0.015,-0.008,-0.003,0.003,-0.112,-0.345
1077913980,115.363,2708,115.37,115.41,115.46,-0.014,-0.007,-0.004,-0.024,-0.088,-0.385
1077914040,115.419,134,115.39,115.41,115.45,0.018,-0.001,-0.002,-0.089,-0.152,-0.439
1077914100,115.394,316,115.39,115.41,115.45,0.001,-0.001,-0.003,-0.074,-0.166,-0.416
1077914160,115.339,450,115.38,115.4,115.44,-0.007,-0.009,-0.005,-0.041,-0.107,-0.363
1077914220,115.33,601,115.35,115.39,115.44,-0.026,-0.006,-0.005,-0.043,-0.154,-0.348
1077914280,115.32,423,115.33,115.38,115.43,-0.021,-0.01,-0.004,-0.066,-0.167,-0.341
1077914340,115.298,1785,115.32,115.36,115.43,-0.012,-0.012,-0.005,-0.019,-0.19,-0.312
1077914400,115.287,1876,115.3,115.35,115.42,-0.012,-0.011,-0.004,-0.012,-0.182,-0.25
1077914460,115.254,670,115.28,115.34,115.42,-0.019,-0.009,-0.005,0.013,-0.149,-0.216
1077914520,115.279,1615,115.27,115.33,115.41,-0.005,-0.01,-0.005,-0.051,-0.141,-0.202
1077914580,115.275,693,115.27,115.32,115.41,-0.003,-0.008,-0.005,-0.043,-0.154,-0.267
1077914640,115.267,1077,115.27,115.3,115.4,0.004,-0.013,-0.006,-0.091,-0.169,-0.225
1078153200,115.535,2210,115.56,115.61,115.51,-0.025,-0.003,0.002,-0.07,0.208,0.04
1078153260,115.483,2469,115.52,115.59,115.51,-0.03,-0.013,0.001,0.126,0.246,0.143
1078153320,115.491,5526,115.5,115.57,115.51,-0.017,-0.016,0.002,0.228,0.211,0.11
1078153380,115.465,2396,115.48,115.56,115.51,-0.02,-0.01,0.001,0.265,0.214,0.141
1078153440,115.609,749,115.52,115.56,115.52,0.036,0.003,0.005,0.194,0.052,-0.028
1078153500,115.719,4757,115.6,115.57,115.53,0.066,0.006,0.008,0.06,-0.038,-0.121
1078153560,115.73,5337,115.69,115.58,115.54,0.076,0.007,0.008,0.026,-0.07,-0.123
1078153620,115.803,2235,115.75,115.6,115.55,0.056,0.016,0.01,-0.06,-0.177,-0.204
1078153680,115.779,756,115.77,115.62,115.56,0.017,0.017,0.01,-0.05,-0.158,-0.2
1078153740,115.756,294,115.78,115.64,115.57,0.007,0.018,0.01,-0.054,-0.12,-0.187
1078153800,115.743,755,115.76,115.66,115.58,-0.017,0.018,0.009,-0.064,-0.048,-0.207
1078153860,115.729,3352,115.74,115.68,115.59,-0.014,0.021,0.009,-0.068,-0.047,-0.202
1078153920,115.702,2803,115.72,115.7,115.6,-0.016,0.018,0.009,-0.021,-0.041,-0.186
1078153980,115.679,494,115.7,115.72,115.61,-0.018,0.018,0.007,-0.019,-0.058,-0.158
1078154040,115.661,2646,115.68,115.73,115.62,-0.02,0.004,0.005,-0.035,-0.087,-0.135
1078154100,115.681,465,115.67,115.73,115.62,-0.006,-0.003,0.006,-0.06,-0.144,-0.125
1078154160,115.66,788,115.67,115.72,115.63,-0.005,-0.006,0.005,-0.024,-0.155,-0.092
1078154220,115.626,999,115.66,115.7,115.63,-0.01,-0.015,0.004,0.069,-0.104,-0.078
1078154280,115.621,265,115.64,115.69,115.64,-0.017,-0.014,0.003,0.061,-0.111,-0.076
1078154340,115.636,1630,115.63,115.67,115.64,-0.007,-0.01,0.003,0.025,-0.118,-0.092
1078154400,115.695,605,115.65,115.67,115.64,0.02,-0.004,0.004,-0.074,-0.12,-0.206
1078154460,115.682,454,115.67,115.66,115.65,0.018,-0.004,0.001,-0.108,-0.056,-0.168
1078154520,115.661,291,115.68,115.66,115.65,0.007,-0.004,-0.001,-0.124,-0.06,-0.195
1078154580,115.621,115,115.65,115.65,115.65,-0.021,-0.005,0.001,-0.116,-0.015,-0.136
1078154640,115.574,1113,115.62,115.65,115.65,-0.031,-0.008,-0,-0.052,0.007,-0.072
1078154700,115.537,824,115.58,115.63,115.64,-0.036,-0.012,-0.003,-0.027,0.061,-0.034
1078154760,115.505,284,115.54,115.62,115.64,-0.033,-0.013,-0.004,0.013,0.102,-0.042
1078154820,115.522,1655,115.52,115.61,115.63,-0.015,-0.009,-0.003,0.053,0.077,-0.085
1078154880,115.51,1102,115.51,115.59,115.63,-0.008,-0.01,-0.002,0.116,0.069,-0.902
1078154940,115.518,3071,115.52,115.58,115.63,0.004,-0.01,-0.001,0.083,0.051,-0.077
1078155000,115.575,199,115.53,115.57,115.63,0.015,-0.01,0.001,0.031,-0.039,-0.217
1078155060,115.626,367,115.57,115.56,115.64,0.033,-0.005,0.004,-0.045,-0.099,-0.339
1078155120,115.601,179,115.6,115.56,115.64,0.024,-0.005,0.003,-0.003,-0.085,-0.269
1078155180,115.606,1929,115.61,115.56,115.65,0.009,-0.001,0.004,0.001,-0.085,-0.282
1078155240,115.581,139,115.6,115.56,115.64,-0.013,0.001,-0.001,0.018,-0.055,-0.247
1078155300,115.598,125,115.6,115.56,115.64,-0.001,0.005,-0.003,-0.019,-0.042,-0.291
1078155360,115.607,423,115.6,115.57,115.64,0,0.009,-0.004,-0.038,-0.039,-0.278
1078155420,115.599,240,115.6,115.58,115.63,0.005,0.007,-0.006,-0.063,-0.051,-0.27
1078155480,115.579,269,115.6,115.59,115.62,-0.005,0.006,-0.006,-0.052,-0.034,-0.274
1078155540,115.569,4880,115.58,115.59,115.62,-0.011,0.004,-0.005,-0.053,-0.025,-0.255
1078155600,115.536,3312,115.56,115.59,115.61,-0.018,-0.003,-0.006,-0.015,-0.047,-0.194
1078155660,115.527,5201,115.54,115.58,115.6,-0.015,-0.009,-0.006,-0.001,-0.013,-0.165
1078155720,115.516,715,115.53,115.57,115.6,-0.015,-0.007,-0.005,0.04,-0.05,-0.155
1078155780,115.521,1218,115.52,115.56,115.59,-0.004,-0.007,-0.005,0.047,-0.036,-0.123
1078155840,115.526,1646,115.52,115.56,115.59,-0,-0.005,-0.004,0.022,-0.024,-0.11
1078155900,115.556,206,115.53,115.55,115.58,0.012,-0.004,-0.004,-0.011,-0.053,-0.125
1078155960,115.568,159,115.55,115.55,115.58,0.014,-0.003,-0.003,-0.024,-0.105,-0.206
1078156020,115.548,275,115.56,115.54,115.58,0.006,-0.004,-0.002,-0.059,-0.111,-0.167
1078156080,115.545,204,115.55,115.54,115.57,-0.003,-0.003,-0.002,-0.031,-0.937,-0.169
1078156140,115.544,66,115.55,115.54,115.57,-0.007,-0.002,-0.003,-0.078,-0.103,-0.174
1078156200,115.489,307,115.53,115.53,115.56,-0.017,-0.004,-0.006,-0.004,-0.131,-0.121
1078156260,115.514,4900,115.52,115.53,115.56,-0.009,-0.001,-0.005,-0.012,-0.227,-0.134
1078156320,115.466,414,115.49,115.53,115.55,-0.023,-0.004,-0.006,0.037,-0.134,-0.113
1078156380,115.485,749,115.49,115.52,115.55,-0.001,-0.003,-0.004,-0.022,-0.161,-0.116
1078156440,115.502,219,115.48,115.52,115.55,-0.003,-0.002,-0.002,-0.065,-0.168,-0.075
1078156500,115.503,242,115.5,115.52,115.54,0.011,-0.005,-0.001,-0.895,-0.196,-0.077
1078156560,115.463,5148,115.49,115.51,115.54,-0.006,-0.009,-0.001,-0.022,-0.134,0.013
1078156620,115.437,1681,115.47,115.49,115.54,-0.019,-0.01,-0.002,-0.079,-0.108,0.056
1078156680,114.608,3011,115.17,115.4,115.51,-0.26,-0.082,-0.026,0.679,0.697,0.887
1078156740,115.441,607,115.16,115.39,115.51,-0.006,-0.009,-0.002,-0.109,-0.127,0.049
1078156800,115.358,1209,115.14,115.38,115.5,-0.023,-0.011,-0.006,-0.034,-0.016,0.152
1078156860,115.287,894,115.36,115.36,115.49,0.196,-0.02,-0.01,0.047,0.075,0.231
1078156920,115.332,1283,115.33,115.34,115.48,-0.032,-0.012,-0.008,-0.025,0.029,0.161
1078156980,115.324,556,115.31,115.33,115.47,-0.01,-0.014,-0.008,0.005,0.074,0.202
1078157040,115.334,943,115.33,115.31,115.46,0.014,-0.015,-0.007,-0.005,0.082,0.187
1078157100,115.307,1279,115.32,115.29,115.45,-0.007,-0.017,-0.008,-0.002,0.124,0.244
1078157160,115.329,641,115.32,115.28,115.44,0.001,-0.012,-0.008,-0.015,0.033,0.23
1078157220,115.329,374,115.32,115.26,115.43,-0.001,-0.009,-0.008,0.013,0.052,0.191
1078157280,115.305,753,115.32,115.33,115.43,-0.001,0.06,-0.008,0.057,0.071,0.225
1078157340,115.314,145,115.32,115.32,115.42,-0.004,-0.011,-0.007,0.047,0.056,0.224
1078157400,115.342,194,115.32,115.32,115.41,0.004,-0.001,-0.006,0.056,0.026,0.217
1078157460,115.362,940,115.34,115.33,115.41,0.016,0.007,-0.005,0.054,0.018,0.163
1078157520,115.361,440,115.36,115.33,115.4,0.014,0.003,-0.004,0.07,-0.008,0.16
1078157580,115.398,458,115.37,115.34,115.4,0.016,0.006,-0.004,-0.036,-0.029,0.129
1078157640,115.416,2474,115.39,115.35,115.39,0.016,0.007,-0.003,-0.035,0.011,0.104
1078157700,115.431,254,115.42,115.36,115.39,0.02,0.011,-0.004,-0.055,-0.005,0.056
1078157760,115.362,284,115.4,115.36,115.38,-0.01,0.003,-0.006,0.008,0.114,0.12
1078157820,115.381,741,115.39,115.37,115.38,-0.01,0.005,-0.005,-0.013,0.112,0.136
1078157880,115.376,231,115.37,115.37,115.37,-0.016,0.006,-0.005,0.004,0.119,0.165
1078157940,115.37,557,115.38,115.38,115.36,0.002,0.005,-0.005,-0.017,0.12,0.2
1078158000,115.368,202,115.37,115.38,115.36,-0.004,0.002,-0.003,0.001,0.142,0.204
1078158060,115.38,299,115.37,115.38,115.36,0.001,0.002,-0.004,0.047,0.138,0.168
1078158120,115.353,405,115.37,115.38,115.35,-0.005,-0.001,-0.003,0.073,0.14,0.196
1078158180,115.369,133,115.37,115.38,115.35,0,-0.003,-0.003,0.107,0.157,0.179
1078158240,115.427,302,115.38,115.38,115.35,0.014,0.001,-0.002,0.066,0.094,0.116
1078158300,115.426,211,115.41,115.38,115.34,0.021,-0,-0.002,0.069,0.125,0.117
1078158360,115.476,640,115.44,115.39,115.34,0.031,0.01,0,0.014,0.083,0.071
1078158420,115.493,594,115.46,115.4,115.35,0.019,0.01,0.002,0.017,0.027,0.046
1078158480,115.495,241,115.49,115.42,115.37,0.02,0.01,0.026,0.023,0.035,0.063
1078158540,115.49,220,115.49,115.43,115.38,0.004,0.01,0.001,0.003,0.048,0.122
1078158600,115.51,67,115.5,115.44,115.38,0.005,0.012,0.004,0.016,0.049,0.178
1078158660,115.518,267,115.51,115.46,115.39,0.007,0.012,0.007,0.003,0.007,0.159
1078158720,115.493,81,115.51,115.47,115.39,0.001,0.012,0.005,0.058,0.028,0.197
1078158780,115.526,540,115.51,115.49,115.4,0.005,0.014,0.006,0.033,0.001,0.19
1078158840,115.521,117,115.51,115.49,115.41,0.001,0.008,0.005,-0.001,-0.001,0.227
1078158900,115.551,678,115.53,115.51,115.42,0.017,0.011,0.007,-0.021,-0.064,0.218
1078158960,115.559,3411,115.54,115.52,115.42,0.01,0.007,0.007,-0.021,-0.077,0.177
1078159020,115.52,228,115.54,115.52,115.43,-0,0.002,0.006,0.039,-0.003,0.224
1078159080,115.53,139,115.54,115.52,115.44,-0.006,0.003,0.006,-0.005,0.011,0.203
1078159140,115.538,260,115.53,115.53,115.44,-0.006,0.004,0.006,-0.017,0.032,0.181
1078159200,115.559,273,115.54,115.53,115.45,0.011,0.004,0.006,-0.032,0.013,0.185
1078159260,115.525,301,115.54,115.53,115.46,-0.001,0.001,0.005,-0.005,0.023,0.237
1078159320,115.521,76,115.54,115.54,115.46,-0.005,0.002,0.005,-0.034,0.028,0.262
1078159380,115.527,283,115.52,115.54,115.47,-0.009,0,0.004,-0.045,0.021,0.323
1078159440,115.52,434,115.52,115.53,115.47,-0.001,-0,0.003,-0.003,0.023,0.354
1078159500,115.487,77,115.51,115.53,115.47,-0.01,-0.006,0.002,0.054,0.056,0.38
1078159560,115.482,485,115.5,115.52,115.48,-0.013,-0.007,0.003,0.088,0.065,0.372
1078159620,115.517,90,115.5,115.52,115.48,-0.001,-0,0.004,0.055,0.022,0.294
1078159680,115.541,63,115.51,115.52,115.49,0.016,0.001,0.005,0.007,0.017,0.25
1078159740,115.57,414,115.54,115.52,115.49,0.025,0.003,0.006,-0.021,0.042,0.229
1078159800,115.572,280,115.56,115.53,115.5,0.016,0.001,0.006,-0.024,0.116,0.264
1078159860,115.548,472,115.56,115.53,115.51,0.002,0.002,0.005,-0.005,0.129,0.313
1078159920,115.549,77,115.56,115.53,115.51,-0.006,0.002,0.006,-0.006,0.141,0.346
1078159980,115.548,25,115.55,115.53,115.52,-0.007,0.002,0.005,-0.001,0.168,0.326
1078160040,115.543,67,115.55,115.54,115.52,-0.001,0.002,0.003,-0.004,0.205,0.293
1078160100,115.543,33,115.54,115.54,115.53,-0.002,0.005,0.003,0.015,0.226,0.267
1078160160,115.547,83,115.54,115.55,115.53,-0,0.006,0.002,0.065,0.189,0.259
1078160220,115.539,128,115.54,115.55,115.53,-0.001,0.002,0.001,0.149,0.205,0.283
1078160280,115.558,391,115.55,115.55,115.53,0.004,0.001,0.002,0.119,0.175,0.273
1078160340,115.612,495,115.57,115.56,115.54,0.019,0.004,0.004,0.078,0.107,0.194
1078160400,115.688,540,115.62,115.57,115.54,0.043,0.01,0.005,0.028,0.056,0.1
1078160460,115.677,865,115.66,115.58,115.55,0.034,0.011,0.005,0.071,0.085,0.116
1078160520,115.69,317,115.69,115.59,115.55,0.022,0.012,0.006,0.079,0.093,0.088
1078160580,115.716,246,115.69,115.61,115.56,0.008,0.015,0.005,0.02,0.134,0.08
1078160640,115.748,326,115.72,115.63,115.57,0.02,0.018,0.007,-0.004,0.126,0.013
1078160700,115.769,981,115.74,115.65,115.57,0.023,0.02,0.006,-0.036,0.098,-0.013
1078160760,115.736,451,115.75,115.67,115.58,0.006,0.016,0.005,-0.017,0.118,0.022
1078160820,115.744,174,115.75,115.69,115.59,-0.001,0.018,0.006,0,0.067,-0.004
1078160880,115.733,646,115.74,115.71,115.59,-0.01,0.015,0.006,0.029,0.058,0.021
1078160940,115.719,1231,115.73,115.72,115.6,-0.005,0.009,0.005,0.064,0.08,0.024
1078161000,115.744,211,115.73,115.73,115.61,0,0.005,0.005,0.106,0.092,0.008
1078161060,115.762,222,115.74,115.74,115.62,0.008,0.007,0.007,0.112,0.099,-0.009
1078161120,115.783,217,115.76,115.75,115.62,0.018,0.008,0.008,0.084,0.112,-0.024
1078161180,115.85,743,115.8,115.76,115.63,0.03,0.012,0.009,0.004,0.024,-0.1
1078161240,115.874,945,115.84,115.77,115.65,0.032,0.011,0.01,-0.063,-0.038,-0.105
1078161300,115.867,433,115.86,115.78,115.66,0.024,0.008,0.011,-0.076,-0.057,-0.056
1078161360,115.854,320,115.86,115.79,115.67,0.001,0.01,0.011,-0.055,-0.048,-0.024
1078161420,115.811,690,115.84,115.8,115.68,-0.018,0.006,0.008,0.025,0.011,0.01
1078161480,115.791,1030,115.82,115.81,115.69,-0.022,0.005,0.007,0.07,0.04,0.008
1078161540,115.799,481,115.8,115.81,115.7,-0.016,0.007,0.007,0.096,0.007,-0.01
1078161600,115.836,150,115.81,115.82,115.71,0.007,0.008,0.008,0.038,-0.048,-0.039
1078161660,115.861,542,115.83,115.83,115.72,0.02,0.009,0.009,-0.025,-0.068,-0.087
1078161720,115.895,262,115.86,115.84,115.73,0.028,0.01,0.01,-0.085,-0.117,-0.109
1078161780,115.874,168,115.88,115.85,115.74,0.011,0.002,0.009,-0.068,-0.078,-0.087
1078161840,115.836,624,115.87,115.84,115.75,-0.007,-0.003,0.008,-0.014,-0.075,-0.052
1078161900,115.81,159,115.84,115.84,115.76,-0.024,-0.005,0.008,0.021,-0.054,-0.026
1078161960,115.806,152,115.82,115.83,115.77,-0.02,-0.004,0.007,0,-0.048,-0.005
1078162020,115.822,135,115.81,115.83,115.78,-0.004,0.001,0.008,-0.034,-0.082,-0.017
1078162080,115.831,228,115.82,115.84,115.78,0.006,0.003,0.008,-0.038,-0.077,-0.047
1078162140,115.806,563,115.82,115.84,115.79,0,0.001,0.006,-0.028,-0.063,-0.009
1078162200,115.788,569,115.81,115.83,115.79,-0.01,-0.004,0.003,0.008,-0.036,0.021
1078162260,115.793,627,115.8,115.83,115.8,-0.011,-0.006,0.003,-0.032,-0.04,-0.012
1078162320,115.778,54,115.79,115.81,115.8,-0.008,-0.01,0.003,-0.022,-0.019,0.01
1078162380,115.796,111,115.79,115.81,115.8,0.002,-0.007,0.002,-0.038,-0.046,-0.004
1078162440,115.761,71,115.78,115.8,115.8,-0.009,-0.006,0,-0.021,0.008,0.019
1078162500,115.756,116,115.77,115.79,115.8,-0.006,-0.005,-0,-0.002,0.055,0.022
1078162560,115.758,2670,115.76,115.79,115.8,-0.011,-0.004,0.001,-0.015,0.072,-0.01
1078162620,115.74,205,115.75,115.78,115.8,-0.006,-0.007,-0,0.012,0.081,-0.01
1078162680,115.754,68,115.75,115.77,115.81,-0.001,-0.007,0.001,-0.001,0.045,-0.022
1078162740,115.743,385,115.75,115.77,115.81,-0.004,-0.005,0.001,0.016,0.046,-0.038
1078162800,115.752,81,115.75,115.76,115.81,0.003,-0.003,0,-0.002,0.045,-0.032
1078162860,115.753,99,115.75,115.76,115.81,-0,-0.003,-0,0.016,0.021,-0.052
1078162920,115.759,233,115.75,115.76,115.81,0.005,-0.002,-0.001,0.052,0.027,-0.022
1078162980,115.75,25,115.75,115.75,115.8,-0.001,-0.004,-0.003,0.08,0.037,-0.003
1078163040,115.769,174,115.76,115.75,115.8,0.005,0.001,-0.003,0.052,0.015,-0.035
1078163100,115.811,347,115.78,115.76,115.8,0.015,0.005,-0.002,-0.012,-0.027,-0.049
1078163160,115.83,173,115.8,115.77,115.8,0.023,0.006,-0.001,-0.041,-0.029,-0.035
1078163220,115.821,126,115.82,115.77,115.8,0.015,0.007,0,-0.024,-0.016,-0.029
1078163280,115.799,51,115.82,115.78,115.8,-0.003,0.004,0,-0.025,-0.015,-0.049
1078163340,115.789,238,115.8,115.78,115.8,-0.012,0.004,-0,-0.003,0.008,-0.054
1078163400,115.797,151,115.8,115.79,115.79,-0.007,0.004,-0.001,-0.01,0.012,-0.033
1078163460,115.774,264,115.79,115.79,115.79,-0.007,0.002,-0.003,0.01,0.007,0.021
1078163520,115.786,166,115.79,115.79,115.79,-0.001,0.002,-0.003,-0.002,0.002,-0.006
1078163580,115.787,63,115.78,115.8,115.79,-0.003,0.003,-0.003,0.014,0.005,-0.014
1078163640,115.784,28,115.79,115.8,115.78,0.003,0.001,-0.001,0.021,-0.004,0.015
1078163700,115.784,33,115.78,115.8,115.78,-0.001,-0.002,-0.001,0,-0.006,-0.005
1078163760,115.801,113,115.79,115.79,115.78,0.004,-0.003,-0,-0.004,-0.053,-0.045
1078163820,115.805,45,115.8,115.79,115.78,0.006,-0.001,-0,0.004,-0.075,-0.008
1078163880,115.784,99,115.8,115.79,115.78,0,-0.001,-0.001,-0.003,-0.052,0.041
1078163940,115.797,79,115.8,115.79,115.78,-0.001,0.001,-0,-0.009,-0.092,0.05
1078164000,115.809,2555,115.8,115.79,115.78,0.001,0.001,0.001,-0.017,-0.089,0.073
1078164060,115.781,28,115.8,115.79,115.78,-0.001,0.001,-0,-0.001,-0.08,0.07
1078164120,115.788,61,115.79,115.79,115.78,-0.003,0,0,-0.01,-0.051,0.071
1078164180,115.792,57,115.79,115.79,115.78,-0.005,0,-0,-0.044,-0.045,0.049
1078164240,115.78,52,115.79,115.79,115.78,-0,-0,0.001,-0.05,-0.046,0.046
1078164300,115.778,125,115.78,115.79,115.78,-0.003,-0.001,0.001,-0.046,-0.016,0.038
1078164360,115.748,171,115.77,115.79,115.78,-0.013,-0.005,-0,-0.043,0.047,0.083
1078164420,115.73,352,115.75,115.78,115.78,-0.014,-0.006,-0,-0.01,0.062,0.124
1078164480,115.732,295,115.74,115.77,115.78,-0.013,-0.004,-0.001,-0.031,0.018,0.127
1078164540,115.705,612,115.72,115.76,115.78,-0.012,-0.008,-0.001,0.032,0.03,0.122
1078164600,115.72,1299,115.72,115.76,115.78,-0.003,-0.008,-0.001,0.027,0.044,0.078
1078164660,115.701,668,115.71,115.75,115.78,-0.009,-0.007,-0.001,0.033,0.094,0.094
1078164720,115.737,215,115.72,115.74,115.78,0.009,-0.004,-0.001,0.025,0.043,-0.006
1078164780,115.747,86,115.73,115.74,115.78,0.008,-0.004,-0,0.048,0.026,-0.036
1078164840,115.734,132,115.74,115.73,115.77,0.01,-0.004,-0.001,0.058,0.065,-0.036
1078164900,115.762,180,115.75,115.73,115.77,0.007,-0.001,-0.001,-0.012,0.017,-0.057
1078164960,115.795,87,115.76,115.74,115.77,0.014,0.004,-0.001,-0.06,-0.039,-0.036
1078165020,115.792,96,115.78,115.74,115.77,0.017,0.005,-0.001,-0.028,0.005,-0.013
1078165080,115.75,225,115.78,115.74,115.77,-0.003,0.002,-0.001,0.045,0.075,0.021
1078165140,115.735,116,115.76,115.75,115.77,-0.017,0.003,-0.002,0.045,0.112,0.021
1078165200,115.764,86,115.75,115.75,115.77,-0.008,0.004,-0.001,0.009,0.118,0.014
1078165260,115.795,495,115.76,115.76,115.77,0.013,0.008,0.001,0.004,0.056,0.02
1078165320,115.78,1218,115.78,115.77,115.77,0.013,0.004,-0,-0.001,0.079,0.019
1078165380,115.773,1127,115.78,115.77,115.77,0.003,0.002,-0,-0.017,0.068,0.051
1078165440,115.799,127,115.78,115.77,115.77,0.001,0.006,0,-0.002,0.027,0.049
1078165500,115.779,84,115.78,115.78,115.77,-0,0.001,-0,0.046,0.037,0.094
1078165560,115.756,94,115.78,115.77,115.76,-0.005,-0.003,-0.001,0.091,0.075,0.15
1078165620,115.797,213,115.78,115.77,115.76,-0.001,0,-0,0.085,0.057,0.148
1078165680,115.825,105,115.79,115.78,115.77,0.013,0.006,0.001,0.026,0.034,0.041
1078165740,115.847,252,115.82,115.79,115.77,0.026,0.01,0.001,0.012,-0.02,0.025
1078165800,115.882,213,115.85,115.8,115.77,0.024,0.01,0.002,-0.041,-0.084,0.012
1078165860,115.851,130,115.86,115.81,115.77,0.007,0.005,0.002,-0.025,-0.056,0.059
1078165920,115.859,145,115.86,115.82,115.77,0.003,0.007,0.002,-0.043,-0.128,0.075
1078165980,115.841,53,115.85,115.82,115.78,-0.012,0.006,0.001,-0.01,-0.13,0.154
1078166040,115.826,139,115.84,115.83,115.78,-0.007,0.002,0.001,0.028,-0.128,0.222
1078166100,115.816,172,115.83,115.83,115.78,-0.012,0.003,0.001,0.043,-0.111,0.266
1078166160,115.831,130,115.82,115.84,115.78,-0.003,0.006,0.002,-0.004,-0.072,0.237
1078166220,115.854,453,115.83,115.84,115.79,0.008,0.005,0.004,-0.056,-0.075,0.235
1078166280,115.859,428,115.85,115.85,115.79,0.012,0.003,0.004,-0.064,-0.088,0.218
1078166340,115.827,76,115.85,115.84,115.79,-0.001,-0.002,0.004,-0.096,-0.071,0.253
1078166400,115.798,218,115.83,115.84,115.8,-0.016,-0.007,0.002,-0.087,-0.02,0.29
1078166460,115.795,370,115.81,115.83,115.8,-0.018,-0.005,0.003,-0.097,0.02,0.324
1078166520,115.731,416,115.77,115.82,115.8,-0.028,-0.011,-0,-0.026,0.068,0.375
1078166580,115.711,166,115.75,115.8,115.8,-0.025,-0.011,-0.001,0.048,0.113,0.348
1078166640,115.698,192,115.71,115.79,115.8,-0.028,-0.011,-0.001,0.081,0.15,0.358
1078166700,115.705,762,115.7,115.78,115.8,-0.007,-0.01,-0.002,0.066,0.168,0.344
1078166760,115.759,236,115.72,115.77,115.79,0.014,-0.006,-0.001,-0.003,0.147,0.276
1078166820,115.779,84,115.75,115.77,115.79,0.023,-0.006,-0,-0.001,0.166,0.238
1078166880,115.771,22,115.77,115.76,115.79,0.019,-0.008,0.001,0.044,0.095,0.233
1078166940,115.756,233,115.77,115.75,115.8,-0.001,-0.006,0.001,0.043,0.116,0.235
1078167000,115.778,222,115.77,115.75,115.8,-0,-0.002,0,0.046,0.116,0.243
1078167060,115.815,53,115.78,115.75,115.8,0.013,0.002,0.001,0.033,0.095,0.197
1078167120,115.799,114,115.8,115.76,115.8,0.012,0.006,0.001,0.074,0.135,0.221
1078167180,115.824,86,115.81,115.77,115.8,0.013,0.01,0.001,0.082,0.171,0.205
1078167240,115.848,241,115.82,115.78,115.8,0.009,0.013,0.001,0.097,0.2,0.153
